@relation 'cooperative'
@attribute TIME numeric
@attribute TYPE numeric
@attribute NODEID numeric
@attribute CAPACITY numeric
@attribute RATE numeric
@attribute BSDISTANCE numeric
@attribute R1DISTANCE numeric
@attribute R2DISTANCE numeric
@attribute R3DISTANCE numeric
@attribute R4DISTANCE numeric
@attribute R5DISTANCE numeric
@attribute selected {0, 1, 2, 3, 4, 5}
@data
3,2,50,10.829,11.515,1345,38.078,129.16,308.93,0,0,5
3,2,51,13.769,18.505,799.3,290.93,54.603,324.04,419.84,431.99,2
3,2,52,12.093,18.939,1352.5,0,825.51,172.42,9.8226,206.91,1
3,2,53,16.547,0,855.47,242.79,115.91,138.3,112.53,491.42,0
3,2,54,16.469,27.053,1060.6,344.08,471.21,10.282,239.94,0,5
3,2,55,17.055,0,475.11,222.42,471.89,293.81,167.62,0,0
3,2,56,11.377,25.839,1452.8,0,417.51,273.07,134.88,163.62,1
3,3,57,1.3679,2,1702.7,672.52,-315.01,0,194.59,360.7,2
3,3,58,0,2,1169.9,1102.3,1071.9,815.47,375.67,214.66,5
3,3,59,1.9249,2,1943.9,0,814.18,804.3,452.64,729.47,1
3,3,60,1.01,2,712.57,-126.6,863.21,601.54,1179.3,-678,5
3,3,61,2.0972,2,1595.2,1182.6,1362.8,0.82219,1180.9,0,0
3,3,62,0,2,1082.7,1189.7,1269.1,1434.1,-55.655,0,4
3,3,63,0,2,2637.6,606.12,466.43,-640.26,301.78,911.94,3
3,3,64,0,2,1437.5,674.05,572.87,-35.835,550.66,875.24,3
3,3,65,0,2,1160.8,-69.49,0,1224.9,738.28,480.2,1
3,3,66,1.4318,2,2328.4,1433.3,-38.379,-171.93,414.32,580.27,3
3,3,67,3.09,2,1230,254.86,99.877,0,-177.87,74.884,0
3,3,68,0,2,1366.8,643.92,986.57,0,0,748.48,4
3,3,69,0,2,1205.7,542.24,104.02,109.44,446.98,956.07,2
3,3,70,0,2,1586.3,400.23,376.95,-104.18,1197.3,896.01,3
3,3,71,2.5763,2,1928.7,0,763.16,0,995.45,0,0
3,3,72,0,2,1156.6,28.263,466.92,175.29,731.4,1748.9,1
3,3,73,0,2,1817,716.84,589.78,1792.8,549.09,316.08,5
3,3,74,0,2,1837.5,-308.04,1066.2,832.17,271.32,-38.382,1
3,3,75,0,2,1349.3,-182.37,0,1693.5,-297.81,0,4
3,3,76,0,2,1216,0,805.21,352.43,659.04,1198.3,1
3,3,77,0,2,1397.8,847.39,918.76,773.31,1227.9,536.87,5
3,3,78,0,2,1184.8,1256.2,870.82,440.21,1513.4,1295,3
3,3,79,0,2,1301,554.72,0,509.2,525.13,162.83,2
3,3,80,0,2,1471,701.4,0,1214.4,681.67,894.27,2
3,3,81,0,2,934.09,936.15,39.272,169.36,636.13,947.5,2
3,3,82,0,2,1587.1,0,0,-234.3,551.23,88.753,3
3,3,83,0,2,1590.4,729.71,412.56,205.86,1155.8,1064.7,3
3,3,84,1.5706,2,1128.7,0,645.34,1211.6,-72.59,35.626,4
3,3,85,0,2,923.27,985.95,620.45,1309.9,-827.5,109.81,4
3,3,86,0,2,1677.6,711.39,221.02,235.27,-70.623,1161.9,4
3,3,87,0,2,1419.9,882.6,41.944,1665.3,933.88,-160.96,5
3,3,88,0,2,1546,537.67,0,765.1,234.23,-393.99,5
3,3,89,3.8277,2,1325.2,0,643.41,-102.66,285.43,1638.8,0
3,3,90,2.0833,2,1337.9,108.62,0,1080.1,0,616.23,0
3,3,91,0,2,1165.9,1195.1,672.72,751.3,235.01,0,5
3,3,92,2.2923,2,1736.8,0,0,1056.3,858.59,240.27,0
3,3,93,0,2,570.21,471.69,1172.1,-269.97,20.577,-284.96,5
3,3,94,0,2,2169.7,297.48,121.89,0,720.29,246.26,3
3,3,95,0,2,1758.8,480.52,376.51,725.68,1062.9,249,5
3,3,96,0,2,1625.5,472.59,1034.7,-270.57,359.83,435.09,3
3,3,97,3.522,2,1172.7,516.82,-334.93,357.82,602.9,111.45,0
3,3,98,0,2,994.49,25.705,374.44,-200.93,547.26,-237.43,5
3,3,99,0,2,482.84,1274.8,204.11,845.13,32.407,-61.256,5
3,3,100,0,2,1988.2,507.42,1086.4,766.21,0,0,5
3,3,101,0,2,1362.2,-12.4,406.49,520.68,568.58,229.85,1
3,3,102,0,2,1930.9,0,528.87,506.14,324.16,763.52,1
3,3,103,0,2,1074.2,1101.5,1240.8,41.278,282.12,638.28,3
3,3,104,0,2,1168.8,434.45,332.19,339.3,689.58,0,5
3,3,105,2.5146,2,2210.6,237.5,1261.9,-194.77,829.95,0,0
3,3,106,0,2,994.33,0,572.96,269.7,450.13,817.32,1
4,0,1,50000,0,0,0,0,0,0,0,0
4,1,2,500,0,0,0,0,0,0,0,0
4,1,3,500,0,0,0,0,0,0,0,0
4,1,4,500,0,0,0,0,0,0,0,0
4,1,5,500,0,0,0,0,0,0,0,0
4,1,6,500,0,0,0,0,0,0,0,0
4,2,7,17.409,1.5931,1064.3,234.65,84.833,0,444.95,243.64,0
4,2,8,19.811,16.039,1070.3,266.27,596.74,464.98,448.83,0,0
4,2,9,15.84,7.6401,783.24,8.7428,479.01,277.79,504.77,0,0
4,2,10,17.262,1.096,592.53,0,0,74.345,839.15,0,0
4,2,11,15.472,16.348,1069.7,453.53,288.69,385.08,516.6,141.16,5
4,2,12,19.125,32.184,1036.2,422.12,253.69,297.65,0,343.34,4
4,2,13,19.859,15.292,859.9,0,533.35,247.69,464.28,286.39,0
4,2,14,9.0818,14.331,888.62,685.31,131.88,546.62,554.49,149.3,2
4,2,15,19.151,0,761.32,299.2,565.79,422.94,169.22,182.7,0
4,2,16,11.944,14.819,1090.7,447.68,550.78,567.09,11.459,159.02,4
4,2,17,17.824,20.059,979.31,0,325.3,332.28,237.82,338.12,1
4,2,18,13.83,10.898,479.4,794.25,268.18,39.507,442.14,253.59,0
4,2,19,11.017,12.527,1130.4,0,0,510.14,205.92,233.4,2
4,2,20,8.5238,10.774,1109.9,465.41,320.27,266.62,198.44,0,5
4,2,21,11.433,21.993,1275.1,380.12,142.13,310.25,0,150.01,4
4,2,22,16.812,1.4895,1029.4,283.21,186.63,0,15.256,345.41,0
4,2,23,19.579,20.344,1140.2,0,136.47,97.009,500.2,35.124,1
4,2,24,10.238,2.6925,765.39,672.87,591.62,429.31,42.671,415.05,0
4,2,25,16.434,11.208,902.25,314.91,209.61,838.7,145.2,0,0
4,2,26,19.239,27.319,848.3,271.68,349.74,342.93,0,476.06,4
4,2,27,15.153,5.8871,644.72,0,380.18,903.66,114.93,206.35,0
4,2,28,16.793,11.04,874.69,773.85,1.6967,119.34,522.88,250.68,0
4,2,29,8.2728,7.7394,868.91,643.59,433.15,382.24,253.22,297.2,0
4,2,30,13.642,31.154,888.97,187.13,400.12,129.43,152.16,383.16,3
4,2,31,3.7253,26.813,847.28,261.08,199.46,0,356.59,439.16,3
4,2,32,16.912,18,1633.8,0,221.37,349.37,219.76,520.49,1
4,2,33,14.993,20.159,1080,0,296.81,674.07,0,451.48,4
4,2,34,13.368,18.677,837.58,121.24,0,50.108,413.4,139.14,2
4,2,35,17.309,15.857,864.31,115.13,394.95,874.2,279.53,453.75,0
4,2,36,11.229,0,956.18,460.95,340.28,193.31,658.3,348.49,0
4,2,37,17.834,18.552,957.26,0,260.97,28.921,402.78,9.8871,1
4,2,38,17.056,23.08,1056.2,432.46,538.06,517.74,492.99,381.73,5
4,2,39,9.7928,15.356,1034.7,12.322,269.6,195.15,249.05,188.55,1
4,2,40,19.538,25.61,1269.4,0,0,864.02,74.404,0,5
4,2,41,10.105,4.7829,1131.4,376.12,492.75,0,458.68,392.18,0
4,2,42,10.394,29.242,1054.5,105.71,268.14,0,0,37.17,4
4,2,43,12.67,18.047,886.83,115.98,320.35,0,48.1,331.3,3
4,2,44,10.72,21.906,867.16,267.25,123.82,229.81,293.06,380.28,2
4,2,45,12.55,11.001,605.92,529.49,137.65,546.39,209.95,0,0
4,2,46,19.433,9.898,1589.5,365.83,223.64,107.61,156.06,175.14,0
4,2,47,12.351,1.2023,561.09,265.55,479.68,358.52,468.05,73.887,0
4,2,48,17.191,11.673,1216.1,175.98,0,0,616.99,272.1,0
4,2,49,19.294,20.889,898.81,20.329,0,238.21,379.95,691.11,2
4,2,50,15.086,14.486,990.47,468.8,325.42,434.02,0,620.48,0
4,2,51,19.507,22.173,994.04,0,0,262.17,487.03,0,5
4,2,52,14.336,5.9337,1049.6,593.27,141.71,0,0,91.645,0
4,2,53,11.195,0,1058.9,506.01,414.27,0,107.62,332.98,0
4,2,54,17.129,14.192,1005.6,124.85,285.34,516.2,278.68,14.44,0
4,2,55,18.704,0,1293.5,0,112.98,262.55,34.983,816.74,0
4,2,56,15.431,15.187,739.85,622.86,314.5,0,312.61,708.61,0
4,3,57,3.9927,2,370.64,70.809,590,0,331.01,468.29,0
4,3,58,0,2,1228.4,531.96,1489.6,123.6,825.99,0,5
4,3,59,1.6489,2,1240.7,-264.07,-0.76582,964.95,949.2,0,1
4,3,60,3.5944,2,1843.3,0,0,53.632,-116.28,0,0
4,3,61,0,2,1350,751.27,-1.2326,458.75,479.56,-126.15,5
4,3,62,0,2,1676.5,689.74,183.91,794.76,0,416.32,4
4,3,63,1.0401,2,1279.6,0,-273.15,592.37,-1029.9,327.37,4
4,3,64,0,2,1571,1096.9,1142.8,261.12,678.14,347.11,3
4,3,65,0,2,1986,-127.39,680.5,1391.3,206.02,-495.17,5
4,3,66,0,2,1089.9,185.94,381.15,423.75,-645.52,573.54,4
4,3,67,2.9859,2,2094.4,0,600.61,344.11,438.98,563.52,0
4,3,68,0,2,1881.3,1075.8,1245.6,773.36,229.56,-14.166,5
4,3,69,0,2,1382.4,0,0,-356.42,987.22,37.204,3
4,3,70,0,2,1554.2,-7.5302,773.76,261.25,315.88,0,1
4,3,71,0,2,828.22,560.96,1239.3,239.18,0,-39.221,5
4,3,72,0,2,1571.5,466.04,-640.73,0,987.51,554.27,2
4,3,73,0,2,1751.7,0,767.34,122.68,628.8,157.95,1
4,3,74,0,2,1765,719.22,1617.4,982.35,1344.9,-328.46,5
4,3,75,0,2,1662.9,-232.61,1958.3,-505.62,212.47,0,3
4,3,76,1.7585,2,1286.3,1191.4,521.91,1106.6,0,1052.7,4
4,3,77,0,2,1905,0,441.31,116.19,1270.3,178.06,1
4,3,78,0,2,893.31,764.72,-561,624.69,579.94,553.1,2
4,3,79,0,2,1153,-235.87,987.08,166.75,-134.09,188.32,1
4,3,80,0,2,1705.5,-109.56,585.58,697.79,344.52,253.17,1
4,3,81,0,2,751.02,968.25,71.688,0,591.22,1642.1,3
4,3,82,0,2,1340.7,0,351.29,1144.3,544.15,349.13,1
4,3,83,3.4892,2,914.3,0,261.86,1480,0,182.05,0
4,3,84,1.059,2,1775.6,514.54,0,747.31,416.29,-262.07,5
4,3,85,0,2,1576.9,315.38,72.503,424.89,1050.5,-192.82,5
4,3,86,3.8473,2,2075.9,264.61,1361.9,400.02,253.07,1186.1,0
4,3,87,3.5895,2,1545.2,0,1098.7,336.78,1051.6,930.39,0
4,3,88,3.1735,2,781.14,209.53,634.75,571.71,742.29,925.98,0
4,3,89,0,2,1406.9,-5.9179,664.65,555.48,558.15,669,1
4,3,90,0.55888,2,1655.9,0,0,-314.36,614.09,0,3
4,3,91,0,2,1606.1,1595.8,893.2,0,-83.005,895.82,4
4,3,92,0,2,1058.2,912.8,822.86,0,0,-293.33,5
4,3,93,0,2,1251.8,561.82,971.81,0,1506.5,139.55,3
4,3,94,0,2,1428.2,669.82,-157.63,951.59,446.54,1815.1,2
4,3,95,3.1483,2,1293.8,234.32,607.79,307.21,227.21,0,0
4,3,96,0.83753,2,1314.1,168.8,421.52,698.16,36.816,713.98,4
4,3,97,0.08013,2,1775.3,1111.3,271.66,-71.237,359.01,633.47,3
4,3,98,2.3347,2,1115.4,1298.7,0,0,560.84,879.68,0
4,3,99,0,2,634.67,1122,0,171.87,459.35,462.22,2
4,3,100,0,2,1698.2,879.14,536.64,939.58,0,434.42,4
4,3,101,0.49661,2,1962.6,0,0,994.82,-267.67,0,4
4,3,102,0,2,1766.2,223.7,1378.8,0,0,634.69,4
4,3,103,0,2,1796.1,997.52,1066,0,549.58,-653.62,5
4,3,104,0,2,1849.8,237.3,476.94,239.01,672.45,914.3,1
4,3,105,1.6684,2,1735.3,0,858.35,687.64,634.3,-14.925,5
4,3,106,0,2,2031.2,-66.267,30.115,0,397.88,121.3,1
5,0,1,50000,0,0,0,0,0,0,0,0
5,1,2,500,0,0,0,0,0,0,0,0
5,1,3,500,0,0,0,0,0,0,0,0
5,1,4,500,0,0,0,0,0,0,0,0
5,1,5,500,0,0,0,0,0,0,0,0
5,1,6,500,0,0,0,0,0,0,0,0
5,2,7,14.206,13.819,889.93,64.489,58.311,425.72,485.13,921.58,0
5,2,8,19.549,17.302,868.87,0,0,504.49,76.348,131.17,0
5,2,9,12.446,2.4806,1002.8,55.965,17.511,473.7,599.08,257,0
5,2,10,17.711,11.234,1038.1,0,176.17,0,296.7,385.9,0
5,2,11,12.767,16.979,962.22,207.91,195,535.29,251.11,895.29,2
5,2,12,4.976,17.192,1115,512.3,0,813.69,26.526,379.43,2
5,2,13,14.618,15.624,482.9,513.2,445.62,142.41,212.84,254.11,3
5,2,14,19.215,33.298,649.56,586.47,117.68,593.91,0,636.48,4
5,2,15,18.072,27.921,773.12,0,388.29,136.48,338.07,0,5
5,2,16,15.798,0,1364.8,0,216.32,0,455.06,0,0
5,2,17,15.75,19.636,650.06,12.211,756.53,361.35,380.49,0,5
5,2,18,17.111,8.6,629.48,413.33,640.37,403.64,67.202,342.96,0
5,2,19,19.07,11.092,1104.9,474.66,178.95,238.68,199.57,144.88,0
5,2,20,6.2915,7.9919,1113.7,80.168,0,139.08,463.97,82.372,2
5,2,21,12.055,15.55,1019,327.52,481.75,124.01,57.557,0,5
5,2,22,15.283,2.0428,1490.2,271.64,238.73,670.12,337.03,261.46,0
5,2,23,19.432,19.564,1267.3,0,624.3,277.74,568.62,310.2,1
5,2,24,16.168,13.339,885.7,0,50.271,492.49,432.26,0,0
5,2,25,9.1876,5.5388,1270.7,237.52,446.99,164.98,384.6,274.85,0
5,2,26,9.9633,19.037,980.02,816.98,247.52,337.9,119.41,327.23,4
5,2,27,10.738,25.11,1067,128.18,347.88,453.14,99.89,0,5
5,2,28,16.725,24.307,1162.3,99.064,254.82,215.42,0,366.99,4
5,2,29,6.794,30.64,1010.4,61.082,515.88,533.55,14.771,123.72,4
5,2,30,14.108,18.294,1419.5,35.497,15.55,458.82,318.73,0,5
5,2,31,13.817,22.072,1252.9,190.26,180.68,480.34,322.06,282.81,2
5,2,32,17.303,1.9443,1179.2,200.22,659.73,350.17,475.67,484.23,0
5,2,33,16.961,13.48,640.71,631.01,336.9,0,188.35,246.83,0
5,2,34,18.53,16.727,1334.5,239.74,382.16,75.408,100.76,229.22,0
5,2,35,9.6468,28.013,771.42,96.311,0,272.83,531.57,441.81,2
5,2,36,11.471,0,1080.7,291.61,189.93,199.84,140.91,838.11,0
5,2,37,4.001,25.967,1028.4,0,200.56,56.225,293.85,610.37,1
5,2,38,12.946,26.864,1439.6,257.73,0.8664,0,537.72,383.87,3
5,2,39,16.753,9.9195,1427.1,196.19,266.04,223.01,156.37,121.09,0
5,2,40,7.838,0,1009.8,404.74,201.53,209.52,477.34,87.468,0
5,2,41,16.891,20.96,888.55,71.043,17.006,423.31,432.44,241.58,2
5,2,42,14.827,2.679,895.71,742.18,0,267.55,655.47,218.29,0
5,2,43,13.541,25.461,632.06,625.29,320.68,0,428.72,663.61,3
5,2,44,9.2307,25.889,937.13,633.84,91.065,500.93,547.49,202.76,2
5,2,45,17.768,27.354,1271.6,693.68,680.6,270,0,444.35,4
5,2,46,12.598,9.2636,1200.5,442.57,156.68,518.16,641.93,13.102,0
5,2,47,7.102,29.47,1291.9,107.56,314.27,94.485,893.41,43.832,5
5,2,48,14.425,7.9921,1072.3,363.07,414.4,402.28,82.359,0,0
5,2,49,15.444,10.159,854.9,708.47,117.1,0,602.13,569.63,0
5,2,50,19.641,23.08,718.01,0,508.72,147.24,0,88.646,4
5,2,51,11.413,0,976.17,0,572.33,274.89,851.01,141.55,0
5,2,52,17.914,14.611,1566,0,300.12,0,650.13,757.19,0
5,2,53,18.575,10.919,1153.5,134.48,670.74,336.1,574.07,77.369,0
5,2,54,19.57,15.789,703.69,137.02,321.65,0,149.35,432.52,0
5,2,55,18.285,18.874,1109.1,0,592.85,0,431.59,304.03,3
5,2,56,17.805,20.738,623.79,551.02,48.925,261.2,709.87,349.88,2
5,3,57,1.1847,2,1535.9,-131.79,1758,1110.3,598.54,946.1,1
5,3,58,0,2,1548.7,0,0,419.57,1175.7,667.48,2
5,3,59,1.9909,2,1852.9,1161.1,28.573,1048.6,999.42,-612.13,5
5,3,60,3.0383,2,1143.6,0,1442.5,0,707.53,1100.1,0
5,3,61,0,2,1901.9,2023.4,-35.458,75.203,-112.12,691.1,4
5,3,62,0,2,1489.1,474.46,0,666.13,1137.4,185.33,2
5,3,63,0,2,878.41,81.287,1120.4,1131.1,-329.67,674.35,4
5,3,64,0,2,2354.2,439,737.35,13.057,0,1006.3,4
5,3,65,1.5979,2,1754.7,0,377.84,567.6,37.801,0,5
5,3,66,1.1509,2,1320.1,0,0.74825,0,682.31,0,5
5,3,67,0,2,1105.8,1247.1,-407.11,217.37,282.92,0,2
5,3,68,0,2,1511.5,907.27,489.2,727.61,690.84,221.29,5
5,3,69,0.20041,2,1056.1,796.12,93.162,160.53,1189.3,261.78,2
5,3,70,0,2,2517.8,1169.8,0,986.79,1162.5,110.21,2
5,3,71,0,2,1368.1,-998.79,780.07,1008.3,800.36,0,1
5,3,72,1.2442,2,2586.8,554.17,323.15,1133,923.7,506.04,2
5,3,73,2.661,2,1385.2,0,273.87,750.44,301.32,1104.6,0
5,3,74,0,2,876.05,0,1122.7,1270.3,1088.7,0,5
5,3,75,3.3891,2,1540.6,738.64,81.604,1731.6,-46.33,620.08,0
5,3,76,0,2,1312.2,355.67,495.85,804.5,471.02,-90.417,5
5,3,77,0,2,1321.9,-156.41,606.46,1129.1,883.98,0,1
5,3,78,0,2,868.47,487.95,912.29,1106.1,0,192.44,4
5,3,79,0,2,1935.4,114.91,407.44,617.38,-91.328,-435.71,5
5,3,80,0,2,1777.6,1422,-48.094,1162.4,78.622,0,2
5,3,81,1.9724,2,1467.4,374.1,106.05,-360.34,690.04,693.74,3
5,3,82,0,2,1572.6,569.14,873.59,1256.3,208.02,453.43,4
5,3,83,3.672,2,1353.1,618.78,579.5,0,573.75,-381.46,0
5,3,84,1.523,2,723.62,1034.6,-199.47,606.65,397.7,1264.5,2
5,3,85,0,2,770.57,307.96,0,-48.223,1052.5,647.47,3
5,3,86,0,2,856.89,2159.2,838.56,536.05,558.22,391.89,5
5,3,87,0,2,1306.7,0,453.15,-523.99,1556.1,143.24,3
5,3,88,0,2,1983.3,949.88,282.99,0,1066.7,470.68,3
5,3,89,2.0835,2,1262.4,504.97,112.05,111.05,843.75,-352.6,0
5,3,90,0,2,1654.9,265.07,521.44,347.87,1209.6,50.292,5
5,3,91,3.3334,2,1456.1,621.61,32.988,910.19,654.74,1129.8,0
5,3,92,0,2,1019.2,831.03,0,-267.54,321.59,255.32,3
5,3,93,2.7385,2,281.37,330.85,985.45,0,-314,703.73,0
5,3,94,0,2,1171.2,725.58,44.007,641.07,96.477,-312.81,5
5,3,95,0,2,1717.3,-56.218,-61.655,421.88,0,859.84,2
5,3,96,0,2,2276.2,405.2,564.55,220.8,175,955.85,4
5,3,97,0,2,1746.9,844.31,502.38,219.07,-47.624,-17.035,4
5,3,98,0,2,2262.1,489.52,530.32,202.08,-394.21,0,4
5,3,99,0.31774,2,1327.6,634.33,538.61,0,892.21,869.76,3
5,3,100,0,2,1629,0,315.63,176.15,0,1015.7,4
5,3,101,0,2,1546.3,0,942.05,712.78,391.79,529.38,1
5,3,102,0,2,1016.1,0,1108.3,0,865.24,688.8,3
5,3,103,0.11881,2,2086.4,-103.28,1179.4,1075.5,564.54,345.78,1
5,3,104,0,2,1136.2,305.76,-540.48,0,-498.41,432.47,2
5,3,105,0,2,448.84,0,581.1,0,213.56,316.01,3
5,3,106,3.6023,2,1506.5,439.56,-38.347,496,840.17,690.4,0
6,0,1,50000,0,0,0,0,0,0,0,0
6,1,2,500,0,0,0,0,0,0,0,0
6,1,3,500,0,0,0,0,0,0,0,0
6,1,4,500,0,0,0,0,0,0,0,0
6,1,5,500,0,0,0,0,0,0,0,0
6,1,6,500,0,0,0,0,0,0,0,0
6,2,7,15.06,0.99137,1057.1,474.47,424.48,640.28,453.08,364.38,0
6,2,8,19.252,22.351,998.01,0,273.61,0,0,132.77,4
6,2,9,12.949,0,830.46,137.29,387.14,275.68,0,86.884,0
6,2,10,14.325,24.711,1260.1,0,0,511.52,719.06,24.26,2
6,2,11,10.452,33.271,853.97,583.37,495.45,0,85.491,362.4,3
6,2,12,16.552,25.56,994.49,0,481.07,0,61.737,493.1,3
6,2,13,18.434,20.33,1162.1,416.86,286.15,14.59,109.59,460.44,3
6,2,14,19.011,18.161,848.76,278,87.975,177.87,278.84,691.49,0
6,2,15,19.782,13.722,929.1,541.71,246.51,237.16,0,0,0
6,2,16,17.343,0,1038.1,426.21,193.76,581.27,357.14,318.12,0
6,2,17,19.172,10.575,677.45,261.41,636.19,166.27,0,144.1,0
6,2,18,18.95,1.2222,818.62,180.34,158.16,557.59,526.32,176.32,0
6,2,19,15.857,0,1486.6,385.18,354.05,16.459,93.151,276.5,0
6,2,20,19.424,12.911,1510.5,325.52,0,325.2,0,0,0
6,2,21,19.351,14.858,894.83,90.341,0,827.78,0,461.86,0
6,2,22,17.633,23.537,668.56,464.71,631.92,723.92,311.96,477.61,4
6,2,23,9.2479,0.51576,1331.6,251.41,465.79,0,630.15,171.35,0
6,2,24,11.639,29.679,1245,115.92,215.81,289.4,271.63,425.07,1
6,2,25,18.932,8.7924,184.86,25.012,639.9,428.84,105.95,187.85,0
6,2,26,14.739,0,901.48,24.311,43.751,477.58,236.74,0,0
6,2,27,17.687,23.291,1490.4,200.8,92.053,32.194,226.1,61.894,3
6,2,28,19.02,8.9419,800.38,193.71,0,459.33,43.567,0,0
6,2,29,14.174,16.437,772.66,168.21,0,500.42,192.89,404.01,2
6,2,30,9.1341,8.2666,1222.6,149.13,16.478,139.06,255.89,315.31,0
6,2,31,16.017,21.082,1654,327.11,0,0,142.71,302.3,3
6,2,32,12.934,18.416,852.58,37.561,106.34,399.24,82.976,484.78,1
6,2,33,16.036,15.529,588.35,0,0,660.06,29.909,446.11,0
6,2,34,8.461,18.615,452.77,0,0,263.75,771.25,77.658,2
6,2,35,17.661,19.865,1155.2,697.57,392.58,55.682,247.75,35.429,5
6,2,36,13.2,3.7851,1118.6,138.84,42.952,238.09,439.82,567.06,0
6,2,37,18.145,7.7971,1132.7,118.05,0,0,508.68,91.782,0
6,2,38,15.46,11.067,927.84,169.55,612.25,41.796,587.43,588.82,0
6,2,39,15.756,28.518,837.04,584.71,105.8,81.614,499.8,186.13,3
6,2,40,13.14,19.335,850.64,304.95,136.57,537.41,440.9,0,5
6,2,41,18.659,7.1432,1735.3,324.71,468.16,496.38,497.28,567.65,0
6,2,42,17.329,40.925,526.01,0,457.84,394.53,19.081,0,5
6,2,43,0,13.971,1153,587.68,692.07,0,0,391.26,4
6,2,44,15.446,30.634,770.85,436.35,38.25,519.15,395.39,613.89,2
6,2,45,11.443,22.548,985.05,110.62,575.75,268.37,678.38,107.65,5
6,2,46,11.5,26.73,877.5,497.57,89.821,355.96,422.42,329.9,2
6,2,47,15.074,8.2828,867,439.15,355.38,151.94,698.64,326.53,0
6,2,48,17.988,7.2707,1019.5,229.33,390.68,434.77,13.435,279.74,0
6,2,49,8.2846,17.101,1039,347.37,367.19,313.1,260.16,175.96,5
6,2,50,18.7,20.594,1260.4,532.09,229.89,167.12,775.95,427.97,3
6,2,51,18.686,8.2007,746.23,117.82,294.83,145.5,0,136.77,0
6,2,52,14.901,10.836,651.38,53.496,203.19,62.763,53.063,23.727,0
6,2,53,16.506,13.421,1531.6,441.59,39.382,35.879,175.09,12.642,0
6,2,54,15.076,1.4985,918.88,368.24,607.48,0,177.34,265.23,0
6,2,55,7.8011,14.861,1005.1,0,451.65,365.94,461.41,299.84,1
6,2,56,13.79,17.225,1004.5,155.6,0,0,727.01,0,5
6,3,57,0,2,1587.2,882.54,904.58,-18.778,1223.7,1039.6,3
6,3,58,1.5717,2,1467.1,0,819.04,0,0,376.71,4
6,3,59,0.022539,2,1926.2,708.75,484.74,-578.28,0,245.14,3
6,3,60,0,2,1887.3,0,0,-255.95,-296.89,176.76,4
6,3,61,0,2,2350.9,863.16,393.59,0,503.5,376.29,3
6,3,62,1.5493,2,683.58,0,-277.44,0,935.18,1.8352,2
6,3,63,1.4711,2,2196.9,1112,628.42,440.89,903.06,694.76,3
6,3,64,0,2,1644,322.02,-359.88,485.35,741.12,937.16,2
6,3,65,2.2183,2,1081.8,1107.7,-285.97,851.34,0,0,0
6,3,66,0.8926,2,1845.8,572.87,653.13,328.51,55.164,697.7,4
6,3,67,2.2326,2,1578,266.66,565.85,613.55,0,732.45,0
6,3,68,0,2,1354.1,548.06,657.67,14.53,616.35,515.19,3
6,3,69,1.7449,2,2522.8,219.63,962.86,723.64,-434.88,901.06,4
6,3,70,0,2,1173.5,25.802,0,1651.3,0,0,5
6,3,71,0,2,1472,76.856,0,668.48,0,204.66,4
6,3,72,0.47076,2,1370.8,851.16,825.65,1350.1,-261.23,810.48,4
6,3,73,2.7328,2,1036.2,997.77,-292.25,0,866.25,-175.4,0
6,3,74,3.0473,2,1009,1530.9,740.51,-9.3697,281.37,579.64,0
6,3,75,0,2,1339.1,1405.4,156.38,673.61,1027.6,31.434,5
6,3,76,2.9258,2,1132.8,211.58,465.28,878.27,488.7,0,0
6,3,77,0,2,1045.7,231.61,912.92,179.77,1195.6,681.78,3
6,3,78,0,2,1703.5,-111.95,0,164.27,786.21,0,1
6,3,79,0,2,1555.1,461.13,0,1015.9,-11.895,-513.25,5
6,3,80,0.042875,2,1840,410.85,1247.3,180.44,401.62,329.83,3
6,3,81,3.3159,2,1405.5,442.04,0,0,514.54,1342.7,0
6,3,82,0,2,1642.9,599.01,167.66,973.46,91.786,899.45,4
6,3,83,0,2,1896.1,0,0,26.143,595.29,509.85,2
6,3,84,0,2,1907.4,0,0,839.08,480.03,-53.154,5
6,3,85,0,2,1051.5,167.09,1655.8,-207.62,1447.9,356.73,3
6,3,86,0,2,1108.2,1049,549.93,1141.4,738.38,252.94,5
6,3,87,0,2,1564.1,14.998,0,0,-82.445,515.52,4
6,3,88,2.4265,2,1841.7,401.24,298.98,-254.56,1147.2,226.06,0
6,3,89,0,2,1466.2,-234.77,216.4,451.7,692.75,195.18,1
6,3,90,3.8816,2,1460.9,-386.48,374.5,446.31,1275.1,0,0
6,3,91,3.1415,2,1096.8,317.45,131.67,541.25,-174.08,296.41,0
6,3,92,3.568,2,2775,0,1109,1507.4,1362.7,0,0
6,3,93,1.2968,2,1613,406.1,111.04,0,0,254.29,4
6,3,94,0,2,2077,681.73,749.58,123.99,209.82,143.95,3
6,3,95,0,2,408.31,-331.72,898.53,764.77,262.77,556.37,1
6,3,96,3.6896,2,1693.6,-12.5,449.9,606.21,-106,-73.328,0
6,3,97,1.2412,2,1704.5,-156.74,1110.9,615.69,-11.254,762.26,1
6,3,98,3.5113,2,714.3,609.7,350.33,178.97,-103.64,1229.8,0
6,3,99,1.1945,2,665.07,-117.31,805.09,765.53,595.47,380.02,1
6,3,100,0,2,1493.4,801.45,83.248,1275.7,-336.48,754.8,4
